,id_,area_id_,node_id_,act_date,deact_date,has_loan,is_act,t_date,t_type,t_amt,has_credit_card,account_type
10433,134,United States,2,30-03-2020,17-04-2020,1,0,26-01-2020,deposit,496,0,Current
10434,134,United States,2,30-03-2020,17-04-2020,1,0,11-01-2020,deposit,650,0,Current
10435,134,United States,2,30-03-2020,17-04-2020,1,0,27-03-2020,withdrawal,283,0,Current
10436,134,United States,2,30-03-2020,17-04-2020,1,0,16-01-2020,deposit,911,0,Savings
10437,134,United States,2,30-03-2020,17-04-2020,1,0,05-02-2020,withdrawal,136,0,Current
10438,134,United States,2,30-03-2020,17-04-2020,1,0,23-03-2020,deposit,155,1,Savings
10439,134,United States,2,30-03-2020,17-04-2020,1,0,26-02-2020,withdrawal,102,0,Savings
10440,134,United States,2,18-04-2020,31-12-2021,0,1,08-01-2020,deposit,358,1,Salary
10441,134,United States,2,18-04-2020,31-12-2021,0,1,27-02-2020,deposit,579,1,Savings
10442,134,United States,2,18-04-2020,31-12-2021,0,1,25-01-2020,deposit,980,1,Savings
10443,134,United States,2,18-04-2020,31-12-2021,0,1,19-02-2020,withdrawal,670,0,Current
10444,134,United States,2,18-04-2020,31-12-2021,0,1,29-02-2020,purchase,63,0,Savings
10445,134,United States,2,18-04-2020,31-12-2021,0,1,20-03-2020,deposit,328,1,Salary
10446,134,United States,2,18-04-2020,31-12-2021,0,1,14-02-2020,purchase,189,0,Salary
10447,134,United States,2,18-04-2020,31-12-2021,0,1,16-03-2020,withdrawal,841,1,NRI
10448,134,United States,2,18-04-2020,31-12-2021,0,1,09-03-2020,purchase,339,1,Savings
10449,134,United States,2,18-04-2020,31-12-2021,0,1,26-01-2020,purchase,201,1,NRI
10450,134,United States,2,18-04-2020,31-12-2021,0,1,07-02-2020,deposit,135,0,Salary
10451,134,United States,2,18-04-2020,31-12-2021,0,1,26-01-2020,deposit,496,0,Current
10452,134,United States,2,18-04-2020,31-12-2021,0,1,11-01-2020,deposit,650,0,Current
10453,134,United States,2,18-04-2020,31-12-2021,0,1,27-03-2020,withdrawal,283,0,Current
10454,134,United States,2,18-04-2020,31-12-2021,0,1,16-01-2020,deposit,911,0,Savings
10455,134,United States,2,18-04-2020,31-12-2021,0,1,05-02-2020,withdrawal,136,0,Current
10456,134,United States,2,18-04-2020,31-12-2021,0,1,23-03-2020,deposit,155,1,Savings
10457,134,United States,2,18-04-2020,31-12-2021,0,1,26-02-2020,withdrawal,102,0,Savings
10458,135,Africa,4,09-01-2020,28-01-2020,1,0,09-01-2020,deposit,949,1,Savings
10459,135,Africa,4,09-01-2020,28-01-2020,1,0,21-02-2020,purchase,78,1,Current
10460,135,Africa,4,09-01-2020,28-01-2020,1,0,09-03-2020,withdrawal,178,0,Savings
10461,135,Africa,4,09-01-2020,28-01-2020,1,0,11-02-2020,deposit,491,0,Salary
10462,135,Africa,4,09-01-2020,28-01-2020,1,0,30-01-2020,withdrawal,831,1,Salary
10463,135,Africa,4,09-01-2020,28-01-2020,1,0,16-02-2020,deposit,834,0,NRI
10464,135,Africa,4,09-01-2020,28-01-2020,1,0,14-02-2020,deposit,470,1,Savings
10465,135,Africa,4,09-01-2020,28-01-2020,1,0,27-02-2020,purchase,469,1,NRI
10466,135,Africa,4,09-01-2020,28-01-2020,1,0,23-03-2020,deposit,202,1,Salary
10467,135,Africa,4,09-01-2020,28-01-2020,1,0,22-01-2020,withdrawal,14,0,Current
10468,135,Africa,4,09-01-2020,28-01-2020,1,0,22-02-2020,withdrawal,375,0,Current
10469,135,Africa,5,29-01-2020,07-02-2020,0,1,09-01-2020,deposit,949,1,Savings
10470,135,Africa,5,29-01-2020,07-02-2020,0,1,21-02-2020,purchase,78,1,Current
10471,135,Africa,5,29-01-2020,07-02-2020,0,1,09-03-2020,withdrawal,178,0,Savings
10472,135,Africa,5,29-01-2020,07-02-2020,0,1,11-02-2020,deposit,491,0,Salary
10473,135,Africa,5,29-01-2020,07-02-2020,0,1,30-01-2020,withdrawal,831,1,Salary
10474,135,Africa,5,29-01-2020,07-02-2020,0,1,16-02-2020,deposit,834,0,NRI
10475,135,Africa,5,29-01-2020,07-02-2020,0,1,14-02-2020,deposit,470,1,Savings
10476,135,Africa,5,29-01-2020,07-02-2020,0,1,27-02-2020,purchase,469,1,NRI
10477,135,Africa,5,29-01-2020,07-02-2020,0,1,23-03-2020,deposit,202,1,Salary
10478,135,Africa,5,29-01-2020,07-02-2020,0,1,22-01-2020,withdrawal,14,0,Current
10479,135,Africa,5,29-01-2020,07-02-2020,0,1,22-02-2020,withdrawal,375,0,Current
10480,135,Africa,3,08-02-2020,07-03-2020,1,0,09-01-2020,deposit,949,1,Savings
10481,135,Africa,3,08-02-2020,07-03-2020,1,0,21-02-2020,purchase,78,1,Current
10482,135,Africa,3,08-02-2020,07-03-2020,1,0,09-03-2020,withdrawal,178,0,Savings
10483,135,Africa,3,08-02-2020,07-03-2020,1,0,11-02-2020,deposit,491,0,Salary
10484,135,Africa,3,08-02-2020,07-03-2020,1,0,30-01-2020,withdrawal,831,1,Salary
10485,135,Africa,3,08-02-2020,07-03-2020,1,0,16-02-2020,deposit,834,0,NRI
10486,135,Africa,3,08-02-2020,07-03-2020,1,0,14-02-2020,deposit,470,1,Savings
10487,135,Africa,3,08-02-2020,07-03-2020,1,0,27-02-2020,purchase,469,1,NRI
10488,135,Africa,3,08-02-2020,07-03-2020,1,0,23-03-2020,deposit,202,1,Salary
10489,135,Africa,3,08-02-2020,07-03-2020,1,0,22-01-2020,withdrawal,14,0,Current
10490,135,Africa,3,08-02-2020,07-03-2020,1,0,22-02-2020,withdrawal,375,0,Current
10491,135,Africa,1,08-03-2020,22-03-2020,0,0,09-01-2020,deposit,949,1,Savings
10492,135,Africa,1,08-03-2020,22-03-2020,0,0,21-02-2020,purchase,78,1,Current
10493,135,Africa,1,08-03-2020,22-03-2020,0,0,09-03-2020,withdrawal,178,0,Savings
10494,135,Africa,1,08-03-2020,22-03-2020,0,0,11-02-2020,deposit,491,0,Salary
10495,135,Africa,1,08-03-2020,22-03-2020,0,0,30-01-2020,withdrawal,831,1,Salary
10496,135,Africa,1,08-03-2020,22-03-2020,0,0,16-02-2020,deposit,834,0,NRI
10497,135,Africa,1,08-03-2020,22-03-2020,0,0,14-02-2020,deposit,470,1,Savings
10498,135,Africa,1,08-03-2020,22-03-2020,0,0,27-02-2020,purchase,469,1,NRI
10499,135,Africa,1,08-03-2020,22-03-2020,0,0,23-03-2020,deposit,202,1,Salary
10500,135,Africa,1,08-03-2020,22-03-2020,0,0,22-01-2020,withdrawal,14,0,Current
10501,135,Africa,1,08-03-2020,22-03-2020,0,0,22-02-2020,withdrawal,375,0,Current
10502,135,Africa,4,23-03-2020,25-03-2020,0,0,09-01-2020,deposit,949,1,Savings
10503,135,Africa,4,23-03-2020,25-03-2020,0,0,21-02-2020,purchase,78,1,Current
10504,135,Africa,4,23-03-2020,25-03-2020,0,0,09-03-2020,withdrawal,178,0,Savings
10505,135,Africa,4,23-03-2020,25-03-2020,0,0,11-02-2020,deposit,491,0,Salary
10506,135,Africa,4,23-03-2020,25-03-2020,0,0,30-01-2020,withdrawal,831,1,Salary
10507,135,Africa,4,23-03-2020,25-03-2020,0,0,16-02-2020,deposit,834,0,NRI
10508,135,Africa,4,23-03-2020,25-03-2020,0,0,14-02-2020,deposit,470,1,Savings
10509,135,Africa,4,23-03-2020,25-03-2020,0,0,27-02-2020,purchase,469,1,NRI
10510,135,Africa,4,23-03-2020,25-03-2020,0,0,23-03-2020,deposit,202,1,Salary
10511,135,Africa,4,23-03-2020,25-03-2020,0,0,22-01-2020,withdrawal,14,0,Current
10512,135,Africa,4,23-03-2020,25-03-2020,0,0,22-02-2020,withdrawal,375,0,Current
10513,135,Africa,3,26-03-2020,21-04-2020,0,0,09-01-2020,deposit,949,1,Savings
10514,135,Africa,3,26-03-2020,21-04-2020,0,0,21-02-2020,purchase,78,1,Current
10515,135,Africa,3,26-03-2020,21-04-2020,0,0,09-03-2020,withdrawal,178,0,Savings
10516,135,Africa,3,26-03-2020,21-04-2020,0,0,11-02-2020,deposit,491,0,Salary
10517,135,Africa,3,26-03-2020,21-04-2020,0,0,30-01-2020,withdrawal,831,1,Salary
10518,135,Africa,3,26-03-2020,21-04-2020,0,0,16-02-2020,deposit,834,0,NRI
10519,135,Africa,3,26-03-2020,21-04-2020,0,0,14-02-2020,deposit,470,1,Savings
10520,135,Africa,3,26-03-2020,21-04-2020,0,0,27-02-2020,purchase,469,1,NRI
10521,135,Africa,3,26-03-2020,21-04-2020,0,0,23-03-2020,deposit,202,1,Salary
10522,135,Africa,3,26-03-2020,21-04-2020,0,0,22-01-2020,withdrawal,14,0,Current
10523,135,Africa,3,26-03-2020,21-04-2020,0,0,22-02-2020,withdrawal,375,0,Current
10524,135,Africa,4,22-04-2020,31-12-2021,1,0,09-01-2020,deposit,949,1,Savings
10525,135,Africa,4,22-04-2020,31-12-2021,1,0,21-02-2020,purchase,78,1,Current
10526,135,Africa,4,22-04-2020,31-12-2021,1,0,09-03-2020,withdrawal,178,0,Savings
10527,135,Africa,4,22-04-2020,31-12-2021,1,0,11-02-2020,deposit,491,0,Salary
10528,135,Africa,4,22-04-2020,31-12-2021,1,0,30-01-2020,withdrawal,831,1,Salary
10529,135,Africa,4,22-04-2020,31-12-2021,1,0,16-02-2020,deposit,834,0,NRI
10530,135,Africa,4,22-04-2020,31-12-2021,1,0,14-02-2020,deposit,470,1,Savings
10531,135,Africa,4,22-04-2020,31-12-2021,1,0,27-02-2020,purchase,469,1,NRI
10532,135,Africa,4,22-04-2020,31-12-2021,1,0,23-03-2020,deposit,202,1,Salary
10533,135,Africa,4,22-04-2020,31-12-2021,1,0,22-01-2020,withdrawal,14,0,Current
10534,135,Africa,4,22-04-2020,31-12-2021,1,0,22-02-2020,withdrawal,375,0,Current
10535,136,Australia,2,11-01-2020,16-01-2020,0,0,11-01-2020,deposit,882,0,Savings
10536,136,Australia,2,11-01-2020,16-01-2020,0,0,26-03-2020,deposit,103,0,Salary
10537,136,Australia,2,11-01-2020,16-01-2020,0,0,27-02-2020,deposit,487,0,NRI
10538,136,Australia,2,11-01-2020,16-01-2020,0,0,11-03-2020,deposit,53,0,Savings
10539,136,Australia,2,11-01-2020,16-01-2020,0,0,25-01-2020,withdrawal,653,1,NRI
10540,136,Australia,2,11-01-2020,16-01-2020,0,0,09-04-2020,purchase,710,1,Salary
10541,136,Australia,2,11-01-2020,16-01-2020,0,0,06-03-2020,withdrawal,116,1,Current
10542,136,Australia,2,11-01-2020,16-01-2020,0,0,12-01-2020,deposit,19,0,Current
10543,136,Australia,2,11-01-2020,16-01-2020,0,0,29-01-2020,withdrawal,224,0,Current
10544,136,Australia,2,11-01-2020,16-01-2020,0,0,24-03-2020,withdrawal,623,1,Savings
10545,136,Australia,2,11-01-2020,16-01-2020,0,0,28-01-2020,deposit,455,0,Current
10546,136,Australia,2,11-01-2020,16-01-2020,0,0,02-04-2020,deposit,194,1,Savings
10547,136,Australia,1,17-01-2020,15-02-2020,1,0,11-01-2020,deposit,882,0,Savings
10548,136,Australia,1,17-01-2020,15-02-2020,1,0,26-03-2020,deposit,103,0,Salary
10549,136,Australia,1,17-01-2020,15-02-2020,1,0,27-02-2020,deposit,487,0,NRI
10550,136,Australia,1,17-01-2020,15-02-2020,1,0,11-03-2020,deposit,53,0,Savings
10551,136,Australia,1,17-01-2020,15-02-2020,1,0,25-01-2020,withdrawal,653,1,NRI
10552,136,Australia,1,17-01-2020,15-02-2020,1,0,09-04-2020,purchase,710,1,Salary
10553,136,Australia,1,17-01-2020,15-02-2020,1,0,06-03-2020,withdrawal,116,1,Current
10554,136,Australia,1,17-01-2020,15-02-2020,1,0,12-01-2020,deposit,19,0,Current
10555,136,Australia,1,17-01-2020,15-02-2020,1,0,29-01-2020,withdrawal,224,0,Current
10556,136,Australia,1,17-01-2020,15-02-2020,1,0,24-03-2020,withdrawal,623,1,Savings
10557,136,Australia,1,17-01-2020,15-02-2020,1,0,28-01-2020,deposit,455,0,Current
10558,136,Australia,1,17-01-2020,15-02-2020,1,0,02-04-2020,deposit,194,1,Savings
10559,136,Australia,3,16-02-2020,04-03-2020,0,1,11-01-2020,deposit,882,0,Savings
10560,136,Australia,3,16-02-2020,04-03-2020,0,1,26-03-2020,deposit,103,0,Salary
10561,136,Australia,3,16-02-2020,04-03-2020,0,1,27-02-2020,deposit,487,0,NRI
10562,136,Australia,3,16-02-2020,04-03-2020,0,1,11-03-2020,deposit,53,0,Savings
10563,136,Australia,3,16-02-2020,04-03-2020,0,1,25-01-2020,withdrawal,653,1,NRI
10564,136,Australia,3,16-02-2020,04-03-2020,0,1,09-04-2020,purchase,710,1,Salary
10565,136,Australia,3,16-02-2020,04-03-2020,0,1,06-03-2020,withdrawal,116,1,Current
10566,136,Australia,3,16-02-2020,04-03-2020,0,1,12-01-2020,deposit,19,0,Current
10567,136,Australia,3,16-02-2020,04-03-2020,0,1,29-01-2020,withdrawal,224,0,Current
10568,136,Australia,3,16-02-2020,04-03-2020,0,1,24-03-2020,withdrawal,623,1,Savings
10569,136,Australia,3,16-02-2020,04-03-2020,0,1,28-01-2020,deposit,455,0,Current
10570,136,Australia,3,16-02-2020,04-03-2020,0,1,02-04-2020,deposit,194,1,Savings
10571,136,Australia,5,05-03-2020,30-03-2020,0,1,11-01-2020,deposit,882,0,Savings
10572,136,Australia,5,05-03-2020,30-03-2020,0,1,26-03-2020,deposit,103,0,Salary
10573,136,Australia,5,05-03-2020,30-03-2020,0,1,27-02-2020,deposit,487,0,NRI
10574,136,Australia,5,05-03-2020,30-03-2020,0,1,11-03-2020,deposit,53,0,Savings
10575,136,Australia,5,05-03-2020,30-03-2020,0,1,25-01-2020,withdrawal,653,1,NRI
10576,136,Australia,5,05-03-2020,30-03-2020,0,1,09-04-2020,purchase,710,1,Salary
10577,136,Australia,5,05-03-2020,30-03-2020,0,1,06-03-2020,withdrawal,116,1,Current
10578,136,Australia,5,05-03-2020,30-03-2020,0,1,12-01-2020,deposit,19,0,Current
10579,136,Australia,5,05-03-2020,30-03-2020,0,1,29-01-2020,withdrawal,224,0,Current
10580,136,Australia,5,05-03-2020,30-03-2020,0,1,24-03-2020,withdrawal,623,1,Savings
10581,136,Australia,5,05-03-2020,30-03-2020,0,1,28-01-2020,deposit,455,0,Current
10582,136,Australia,5,05-03-2020,30-03-2020,0,1,02-04-2020,deposit,194,1,Savings
10583,136,Australia,5,31-03-2020,26-04-2020,0,1,11-01-2020,deposit,882,0,Savings
10584,136,Australia,5,31-03-2020,26-04-2020,0,1,26-03-2020,deposit,103,0,Salary
10585,136,Australia,5,31-03-2020,26-04-2020,0,1,27-02-2020,deposit,487,0,NRI
10586,136,Australia,5,31-03-2020,26-04-2020,0,1,11-03-2020,deposit,53,0,Savings
10587,136,Australia,5,31-03-2020,26-04-2020,0,1,25-01-2020,withdrawal,653,1,NRI
10588,136,Australia,5,31-03-2020,26-04-2020,0,1,09-04-2020,purchase,710,1,Salary
10589,136,Australia,5,31-03-2020,26-04-2020,0,1,06-03-2020,withdrawal,116,1,Current
10590,136,Australia,5,31-03-2020,26-04-2020,0,1,12-01-2020,deposit,19,0,Current
10591,136,Australia,5,31-03-2020,26-04-2020,0,1,29-01-2020,withdrawal,224,0,Current
10592,136,Australia,5,31-03-2020,26-04-2020,0,1,24-03-2020,withdrawal,623,1,Savings
10593,136,Australia,5,31-03-2020,26-04-2020,0,1,28-01-2020,deposit,455,0,Current
10594,136,Australia,5,31-03-2020,26-04-2020,0,1,02-04-2020,deposit,194,1,Savings
10595,136,Australia,5,27-04-2020,30-04-2020,0,1,11-01-2020,deposit,882,0,Savings
10596,136,Australia,5,27-04-2020,30-04-2020,0,1,26-03-2020,deposit,103,0,Salary
10597,136,Australia,5,27-04-2020,30-04-2020,0,1,27-02-2020,deposit,487,0,NRI
10598,136,Australia,5,27-04-2020,30-04-2020,0,1,11-03-2020,deposit,53,0,Savings
10599,136,Australia,5,27-04-2020,30-04-2020,0,1,25-01-2020,withdrawal,653,1,NRI
10600,136,Australia,5,27-04-2020,30-04-2020,0,1,09-04-2020,purchase,710,1,Salary
10601,136,Australia,5,27-04-2020,30-04-2020,0,1,06-03-2020,withdrawal,116,1,Current
10602,136,Australia,5,27-04-2020,30-04-2020,0,1,12-01-2020,deposit,19,0,Current
10603,136,Australia,5,27-04-2020,30-04-2020,0,1,29-01-2020,withdrawal,224,0,Current
10604,136,Australia,5,27-04-2020,30-04-2020,0,1,24-03-2020,withdrawal,623,1,Savings
10605,136,Australia,5,27-04-2020,30-04-2020,0,1,28-01-2020,deposit,455,0,Current
10606,136,Australia,5,27-04-2020,30-04-2020,0,1,02-04-2020,deposit,194,1,Savings
10607,136,Australia,4,01-05-2020,31-12-2021,1,1,11-01-2020,deposit,882,0,Savings
10608,136,Australia,4,01-05-2020,31-12-2021,1,1,26-03-2020,deposit,103,0,Salary
10609,136,Australia,4,01-05-2020,31-12-2021,1,1,27-02-2020,deposit,487,0,NRI
10610,136,Australia,4,01-05-2020,31-12-2021,1,1,11-03-2020,deposit,53,0,Savings
10611,136,Australia,4,01-05-2020,31-12-2021,1,1,25-01-2020,withdrawal,653,1,NRI
10612,136,Australia,4,01-05-2020,31-12-2021,1,1,09-04-2020,purchase,710,1,Salary
10613,136,Australia,4,01-05-2020,31-12-2021,1,1,06-03-2020,withdrawal,116,1,Current
10614,136,Australia,4,01-05-2020,31-12-2021,1,1,12-01-2020,deposit,19,0,Current
10615,136,Australia,4,01-05-2020,31-12-2021,1,1,29-01-2020,withdrawal,224,0,Current
10616,136,Australia,4,01-05-2020,31-12-2021,1,1,24-03-2020,withdrawal,623,1,Savings
10617,136,Australia,4,01-05-2020,31-12-2021,1,1,28-01-2020,deposit,455,0,Current
10618,136,Australia,4,01-05-2020,31-12-2021,1,1,02-04-2020,deposit,194,1,Savings
10619,137,United States,3,06-01-2020,13-01-2020,0,1,06-01-2020,deposit,881,1,Current
10620,137,United States,3,06-01-2020,13-01-2020,0,1,16-02-2020,purchase,752,1,Current
10621,137,United States,3,06-01-2020,13-01-2020,0,1,20-01-2020,purchase,403,1,Current
10622,137,United States,3,06-01-2020,13-01-2020,0,1,23-01-2020,purchase,82,1,Savings
10623,137,United States,5,14-01-2020,07-02-2020,1,1,06-01-2020,deposit,881,1,Current
10624,137,United States,5,14-01-2020,07-02-2020,1,1,16-02-2020,purchase,752,1,Current
10625,137,United States,5,14-01-2020,07-02-2020,1,1,20-01-2020,purchase,403,1,Current
10626,137,United States,5,14-01-2020,07-02-2020,1,1,23-01-2020,purchase,82,1,Savings
10627,137,United States,4,08-02-2020,13-02-2020,0,0,06-01-2020,deposit,881,1,Current
10628,137,United States,4,08-02-2020,13-02-2020,0,0,16-02-2020,purchase,752,1,Current
10629,137,United States,4,08-02-2020,13-02-2020,0,0,20-01-2020,purchase,403,1,Current
10630,137,United States,4,08-02-2020,13-02-2020,0,0,23-01-2020,purchase,82,1,Savings
10631,137,United States,4,14-02-2020,18-02-2020,0,1,06-01-2020,deposit,881,1,Current
10632,137,United States,4,14-02-2020,18-02-2020,0,1,16-02-2020,purchase,752,1,Current
10633,137,United States,4,14-02-2020,18-02-2020,0,1,20-01-2020,purchase,403,1,Current
10634,137,United States,4,14-02-2020,18-02-2020,0,1,23-01-2020,purchase,82,1,Savings
10635,137,United States,2,19-02-2020,16-03-2020,0,0,06-01-2020,deposit,881,1,Current
10636,137,United States,2,19-02-2020,16-03-2020,0,0,16-02-2020,purchase,752,1,Current
10637,137,United States,2,19-02-2020,16-03-2020,0,0,20-01-2020,purchase,403,1,Current
10638,137,United States,2,19-02-2020,16-03-2020,0,0,23-01-2020,purchase,82,1,Savings
10639,137,United States,2,17-03-2020,24-03-2020,0,0,06-01-2020,deposit,881,1,Current
10640,137,United States,2,17-03-2020,24-03-2020,0,0,16-02-2020,purchase,752,1,Current
10641,137,United States,2,17-03-2020,24-03-2020,0,0,20-01-2020,purchase,403,1,Current
10642,137,United States,2,17-03-2020,24-03-2020,0,0,23-01-2020,purchase,82,1,Savings
10643,137,United States,3,25-03-2020,31-12-2021,0,0,06-01-2020,deposit,881,1,Current
10644,137,United States,3,25-03-2020,31-12-2021,0,0,16-02-2020,purchase,752,1,Current
10645,137,United States,3,25-03-2020,31-12-2021,0,0,20-01-2020,purchase,403,1,Current
10646,137,United States,3,25-03-2020,31-12-2021,0,0,23-01-2020,purchase,82,1,Savings
10647,138,Asia,4,11-01-2020,28-01-2020,0,0,11-01-2020,deposit,520,0,Salary
10648,138,Asia,4,11-01-2020,28-01-2020,0,0,01-02-2020,deposit,819,0,Current
10649,138,Asia,4,11-01-2020,28-01-2020,0,0,23-01-2020,deposit,758,1,Savings
10650,138,Asia,4,11-01-2020,28-01-2020,0,0,20-03-2020,withdrawal,129,1,Savings
10651,138,Asia,4,11-01-2020,28-01-2020,0,0,22-03-2020,purchase,750,1,Current
10652,138,Asia,4,11-01-2020,28-01-2020,0,0,05-02-2020,purchase,485,0,Savings
10653,138,Asia,4,11-01-2020,28-01-2020,0,0,13-02-2020,deposit,42,0,Salary
10654,138,Asia,4,11-01-2020,28-01-2020,0,0,24-02-2020,withdrawal,958,0,Salary
10655,138,Asia,4,11-01-2020,28-01-2020,0,0,06-04-2020,purchase,850,0,NRI
10656,138,Asia,4,11-01-2020,28-01-2020,0,0,07-02-2020,deposit,604,0,Savings
10657,138,Asia,4,11-01-2020,28-01-2020,0,0,24-03-2020,deposit,619,0,NRI
10658,138,Asia,4,11-01-2020,28-01-2020,0,0,29-03-2020,deposit,15,1,Salary
10659,138,Asia,4,11-01-2020,28-01-2020,0,0,29-02-2020,purchase,64,0,Current
10660,138,Asia,4,11-01-2020,28-01-2020,0,0,31-01-2020,deposit,38,1,Current
10661,138,Asia,4,11-01-2020,28-01-2020,0,0,03-02-2020,withdrawal,954,0,Current
10662,138,Asia,3,29-01-2020,08-02-2020,0,0,11-01-2020,deposit,520,0,Salary
10663,138,Asia,3,29-01-2020,08-02-2020,0,0,01-02-2020,deposit,819,0,Current
10664,138,Asia,3,29-01-2020,08-02-2020,0,0,23-01-2020,deposit,758,1,Savings
10665,138,Asia,3,29-01-2020,08-02-2020,0,0,20-03-2020,withdrawal,129,1,Savings
10666,138,Asia,3,29-01-2020,08-02-2020,0,0,22-03-2020,purchase,750,1,Current
10667,138,Asia,3,29-01-2020,08-02-2020,0,0,05-02-2020,purchase,485,0,Savings
10668,138,Asia,3,29-01-2020,08-02-2020,0,0,13-02-2020,deposit,42,0,Salary
10669,138,Asia,3,29-01-2020,08-02-2020,0,0,24-02-2020,withdrawal,958,0,Salary
10670,138,Asia,3,29-01-2020,08-02-2020,0,0,06-04-2020,purchase,850,0,NRI
10671,138,Asia,3,29-01-2020,08-02-2020,0,0,07-02-2020,deposit,604,0,Savings
10672,138,Asia,3,29-01-2020,08-02-2020,0,0,24-03-2020,deposit,619,0,NRI
10673,138,Asia,3,29-01-2020,08-02-2020,0,0,29-03-2020,deposit,15,1,Salary
10674,138,Asia,3,29-01-2020,08-02-2020,0,0,29-02-2020,purchase,64,0,Current
10675,138,Asia,3,29-01-2020,08-02-2020,0,0,31-01-2020,deposit,38,1,Current
10676,138,Asia,3,29-01-2020,08-02-2020,0,0,03-02-2020,withdrawal,954,0,Current
10677,138,Asia,5,09-02-2020,08-03-2020,1,1,11-01-2020,deposit,520,0,Salary
10678,138,Asia,5,09-02-2020,08-03-2020,1,1,01-02-2020,deposit,819,0,Current
10679,138,Asia,5,09-02-2020,08-03-2020,1,1,23-01-2020,deposit,758,1,Savings
10680,138,Asia,5,09-02-2020,08-03-2020,1,1,20-03-2020,withdrawal,129,1,Savings
10681,138,Asia,5,09-02-2020,08-03-2020,1,1,22-03-2020,purchase,750,1,Current
10682,138,Asia,5,09-02-2020,08-03-2020,1,1,05-02-2020,purchase,485,0,Savings
10683,138,Asia,5,09-02-2020,08-03-2020,1,1,13-02-2020,deposit,42,0,Salary
10684,138,Asia,5,09-02-2020,08-03-2020,1,1,24-02-2020,withdrawal,958,0,Salary
10685,138,Asia,5,09-02-2020,08-03-2020,1,1,06-04-2020,purchase,850,0,NRI
10686,138,Asia,5,09-02-2020,08-03-2020,1,1,07-02-2020,deposit,604,0,Savings
10687,138,Asia,5,09-02-2020,08-03-2020,1,1,24-03-2020,deposit,619,0,NRI
10688,138,Asia,5,09-02-2020,08-03-2020,1,1,29-03-2020,deposit,15,1,Salary
10689,138,Asia,5,09-02-2020,08-03-2020,1,1,29-02-2020,purchase,64,0,Current
10690,138,Asia,5,09-02-2020,08-03-2020,1,1,31-01-2020,deposit,38,1,Current
10691,138,Asia,5,09-02-2020,08-03-2020,1,1,03-02-2020,withdrawal,954,0,Current
10692,138,Asia,3,09-03-2020,30-03-2020,1,0,11-01-2020,deposit,520,0,Salary
10693,138,Asia,3,09-03-2020,30-03-2020,1,0,01-02-2020,deposit,819,0,Current
10694,138,Asia,3,09-03-2020,30-03-2020,1,0,23-01-2020,deposit,758,1,Savings
10695,138,Asia,3,09-03-2020,30-03-2020,1,0,20-03-2020,withdrawal,129,1,Savings
10696,138,Asia,3,09-03-2020,30-03-2020,1,0,22-03-2020,purchase,750,1,Current
10697,138,Asia,3,09-03-2020,30-03-2020,1,0,05-02-2020,purchase,485,0,Savings
10698,138,Asia,3,09-03-2020,30-03-2020,1,0,13-02-2020,deposit,42,0,Salary
10699,138,Asia,3,09-03-2020,30-03-2020,1,0,24-02-2020,withdrawal,958,0,Salary
10700,138,Asia,3,09-03-2020,30-03-2020,1,0,06-04-2020,purchase,850,0,NRI
10701,138,Asia,3,09-03-2020,30-03-2020,1,0,07-02-2020,deposit,604,0,Savings
10702,138,Asia,3,09-03-2020,30-03-2020,1,0,24-03-2020,deposit,619,0,NRI
10703,138,Asia,3,09-03-2020,30-03-2020,1,0,29-03-2020,deposit,15,1,Salary
10704,138,Asia,3,09-03-2020,30-03-2020,1,0,29-02-2020,purchase,64,0,Current
10705,138,Asia,3,09-03-2020,30-03-2020,1,0,31-01-2020,deposit,38,1,Current
10706,138,Asia,3,09-03-2020,30-03-2020,1,0,03-02-2020,withdrawal,954,0,Current
10707,138,Asia,2,31-03-2020,23-04-2020,1,0,11-01-2020,deposit,520,0,Salary
10708,138,Asia,2,31-03-2020,23-04-2020,1,0,01-02-2020,deposit,819,0,Current
10709,138,Asia,2,31-03-2020,23-04-2020,1,0,23-01-2020,deposit,758,1,Savings
10710,138,Asia,2,31-03-2020,23-04-2020,1,0,20-03-2020,withdrawal,129,1,Savings
10711,138,Asia,2,31-03-2020,23-04-2020,1,0,22-03-2020,purchase,750,1,Current
10712,138,Asia,2,31-03-2020,23-04-2020,1,0,05-02-2020,purchase,485,0,Savings
10713,138,Asia,2,31-03-2020,23-04-2020,1,0,13-02-2020,deposit,42,0,Salary
10714,138,Asia,2,31-03-2020,23-04-2020,1,0,24-02-2020,withdrawal,958,0,Salary
10715,138,Asia,2,31-03-2020,23-04-2020,1,0,06-04-2020,purchase,850,0,NRI
10716,138,Asia,2,31-03-2020,23-04-2020,1,0,07-02-2020,deposit,604,0,Savings
10717,138,Asia,2,31-03-2020,23-04-2020,1,0,24-03-2020,deposit,619,0,NRI
10718,138,Asia,2,31-03-2020,23-04-2020,1,0,29-03-2020,deposit,15,1,Salary
10719,138,Asia,2,31-03-2020,23-04-2020,1,0,29-02-2020,purchase,64,0,Current
10720,138,Asia,2,31-03-2020,23-04-2020,1,0,31-01-2020,deposit,38,1,Current
10721,138,Asia,2,31-03-2020,23-04-2020,1,0,03-02-2020,withdrawal,954,0,Current
10722,138,Asia,2,24-04-2020,15-05-2020,1,0,11-01-2020,deposit,520,0,Salary
